"date"	"term"	"tweet"	"lat"	"long"	"n_followers"	"date2"	"time"
2015-03-04	"ALCOHOLIC"	"Now it makes sense why Kim is an alcoholic. With a sister like Kyle, who wouldn't be. #TeamKyle Really?  Sickening &amp; Sad for these sisters."	39.043227	-84.503742	311	2015-03-04 04:44:30	"04:44"
2015-03-04	"ALCOHOLIC"	"a beautiful, outgoing, alcoholic, socialite."	32.307943	-106.760916	1145	2015-03-04 04:46:17	"04:46"
2015-03-04	"ALCOHOLIC"	"my mom insists that the reason why I see black and blue is because my father was an alcoholic #what #serbianlogic"	43.508993	-80.252267	39	2015-03-04 04:49:14	"04:49"
2015-03-04	"ALCOHOLIC"	"What's a boosie? Is it like a bae? A alcoholic beverage? Food?"	41.066222	-80.04157	834	2015-03-04 04:52:00	"04:52"
2015-03-04	"ALCOHOLIC"	"@bkssmallfries just asked me if I was becoming an alcoholic"	38.712182	-78.426655	131	2015-03-04 05:00:50	"05:00"
2015-03-04	"ALCOHOLIC"	"@brayyddo alcoholic"	35.556275	-97.283663	951	2015-03-04 05:05:21	"05:05"
2015-03-04	"ALCOHOLIC"	"Lol\"@shakari: Kim says Lisa R. is going to reveal her secret. Kim, bye. Kyle revealed you were an alcoholic during season 1. #RHOBH\""	33.92313	-118.21743	367	2015-03-04 05:26:35	"05:26"
2015-03-04	"ALCOHOLIC"	"@xRavishing you an alcoholic"	42.721464	-84.489002	796	2015-03-04 05:27:35	"05:27"
2015-03-04	"ALCOHOLIC"	"@GrantNapearshow What is your favorite alcoholic beverage, other than coors light?"	38.717959	-121.386864	56	2015-03-04 05:40:03	"05:40"
2015-03-04	"ALCOHOLIC"	"Kim Richards is the lowest form of scumbag.  She is most definitely an alcoholic and drug addict #screwey http://t.co/hamac8eSPI"	39.353983	-78.063485	10	2015-03-04 06:07:12	"06:07"
2015-03-04	"ALCOHOLIC"	"@BethStelling I wanted 2try stand up comedy. .the 1st is the worst, I'm sure, any advice 4 a man wit n alcoholic father &amp; lesbian mother?"	28.521961	-81.455669	32	2015-03-04 06:12:46	"06:12"
2015-03-04	"ALCOHOLIC"	"Happy B-Day to the gayest of the gay, the brownest of the brown, my day one/dyslexic/alcoholic/clean freak of a best friend@ryancervantes"	40.70137	-99.094306	495	2015-03-04 06:30:11	"06:30"
2015-03-04	"ALCOHOLIC"	"@dionnadenise your am alcoholic! Lol"	34.606371	-98.487667	847	2015-03-04 06:31:00	"06:31"
2015-03-04	"ALCOHOLIC"	"I think I'm becoming an alcoholic"	33.48144	-86.909668	1020	2015-03-04 06:35:47	"06:35"
2015-03-04	"ALCOHOLIC"	"Damn homey! You blew a .38! He love that moonshine! yuck! #mobilecrisis #AA #alcoholic @ Freedom https://t.co/3l2cUDcTnk"	35.956115	-79.059804	492	2015-03-04 06:45:24	"06:45"
2015-03-04	"ALCOHOLIC"	"@TeymiTownsend: So Mary Jane is an alcoholic. Predictable. #BeingMaryJaneOMG I hate that show"	30.757874	-88.115771	887	2015-03-04 07:02:07	"07:02"
2015-03-04	"ALCOHOLIC"	"Slowly becoming dat alcoholic again."	41.601431	-83.56507	612	2015-03-04 07:05:02	"07:05"
2015-03-04	"ALCOHOLIC"	"Hi, my name is Kyle. I'm an alcoholic. #AA"	35.944423	-83.997763	51	2015-03-04 07:23:41	"07:23"
2015-03-04	"ALCOHOLIC"	"Yung Alcoholic"	39.957649	-76.761258	13689	2015-03-04 07:27:41	"07:27"
2015-03-04	"ALCOHOLIC"	"Not sure what my sister was trying to accomplish with that phone call but now I want 57 alcoholic beverages or a sexy man on top of me"	39.168914	-108.714036	1319	2015-03-04 07:29:33	"07:29"
2015-03-04	"ALCOHOLIC"	"I'm even moving back in with my alcoholic mom... Imagine that."	29.674368	-95.559324	803	2015-03-04 07:30:30	"07:30"
2015-03-04	"ALCOHOLIC"	"The church in town burnt down six months ago &amp; this girls still crying bout it cause she's an alcoholic jesus's bloods all she can afford :/"	-29.783489	151.102457	386	2015-03-04 07:44:04	"07:44"
2015-03-04	"ALCOHOLIC"	"@RWSkeletons tony, youre a fuckin alcoholic"	36.108102	-115.055561	26	2015-03-04 07:58:15	"07:58"
2015-03-04	"ALCOHOLIC"	"I'm not an alcoholic I just like drinking."	34.761129	-77.414987	27399	2015-03-04 08:02:19	"08:02"
2015-03-04	"ALCOHOLIC"	"When you realize your story consists of pictures with alcoholic beverages throughout the whole day  #imjustfine"	41.53542	-81.505806	550	2015-03-04 08:08:42	"08:08"
2015-03-04	"ALCOHOLIC"	"Palm wine \"@Itz_Konani: your best alcoholic drink ? #Onyenekwu_Deker #YokoVideo_Snippsy\""	8.971494	7.454835	654	2015-03-04 08:11:11	"08:11"
2015-03-04	"ALCOHOLIC"	"@AshxThomas he swears I'm an alcoholic"	51.655878	-3.884545	906	2015-03-04 09:12:22	"09:12"
2015-03-04	"ALCOHOLIC"	"If I drink by myself does that make me an alcoholic?"	27.750925	-98.055494	414	2015-03-04 09:16:18	"09:16"
2015-03-04	"ALCOHOLIC"	"\"@jncatron: Saudi Arabia to allow Israel use of its airspace to strike Iran http://t.co/9E6aYw5T3a\" that's like giving vodka to an alcoholic"	33.662872	-117.816301	308	2015-03-04 09:29:56	"09:29"
2015-03-04	"ALCOHOLIC"	"\"Im not an alcoholic, Im Australian\" ... Call of the day! Thank you #OrangeIsTheNewBlack !!"	-37.86413	144.997226	267	2015-03-04 09:30:42	"09:30"
2015-03-04	"ALCOHOLIC"	"A carwash that offers alcoholic refreshments while waiting for you car to get cleaned?? WTF is that??"	14.546882	121.162048	52	2015-03-04 09:40:27	"09:40"
2015-03-04	"ALCOHOLIC"	"Erm erm @SlimDandyMUFC: Not an alcoholic \"@ephynatty: Slim is this true?@I_pissVodka: *cries i*@Onflood_: Check it well, the alcoholics"	6.477019	3.374055	4824	2015-03-04 10:11:47	"10:11"
2015-03-04	"ALCOHOLIC"	"@mulia @letapydnas or alternatively become a raging alcoholic and join AA where you learn this sort of shit :0)."	37.214114	-7.408761	1682	2015-03-04 10:27:19	"10:27"
2015-03-04	"ALCOHOLIC"	"Ahha nothing o@SlimDandyMUFC: What's erming u? \"@ephynatty: Erm erm @SlimDandyMUFC: Not an alcoholic \"@ephynatty: Slim is this true?@I_"	6.476724	3.373765	4825	2015-03-04 10:41:52	"10:41"
2015-03-04	"ALCOHOLIC"	"I legit thought I was at Costco and saw Dom Prignon marked 50% off and when I realized I misread it I woke up upset. #alcoholic."	34.446157	-118.39058	130	2015-03-04 10:47:56	"10:47"
2015-03-04	"ALCOHOLIC"	"Hahahaha kilalang kilala kana namen. @SholengHeusaff alcoholic hahaha http://t.co/osHPzKgfhp"	14.561734	121.133099	312	2015-03-04 10:50:22	"10:50"
2015-03-04	"ALCOHOLIC"	"Tonight we drink again. My name is Ron Gonzales,and I'm turning into an alcoholic. Thanks for joining me @tippeechan http://t.co/XwVd9iihY5"	14.551293	121.0492	181	2015-03-04 10:54:18	"10:54"
2015-03-04	"ALCOHOLIC"	"Alcoholic hit three vehicles and ploughed into fence on his way... http://t.co/pSHi5iQ3OI #Staffs http://t.co/lK9eCmm5Po"	52.803974	-2.123806	1919	2015-03-04 11:10:36	"11:10"
2015-03-04	"ALCOHOLIC"	"Refreshing Non-Alcoholic Mojito's now available at Cyan. #Milngavie #DriveSafe  #Mocktail http://t.co/jkzu5fdZPx"	55.940235	-4.3188	183	2015-03-04 11:21:08	"11:21"
2015-03-04	"ALCOHOLIC"	"Alcoholic Russian Bears May Get Rehab Help in Romania http://t.co/hE5Qc0QyRn"	35.921911	-83.781157	416	2015-03-04 11:36:53	"11:36"
2015-03-04	"ALCOHOLIC"	"@PCD1616 lol alcoholic !"	35.308014	-119.078873	168	2015-03-04 11:39:16	"11:39"
2015-03-04	"ALCOHOLIC"	"Being round kids all the time gone cause me to be an alcoholic"	32.078518	-82.107459	1511	2015-03-04 11:53:12	"11:53"
2015-03-04	"ALCOHOLIC"	"@radders2711 @BowaterDoors yes, I know it's non alcoholic wine."	53.779791	-2.275726	761	2015-03-04 12:02:36	"12:02"
2015-03-04	"ALCOHOLIC"	"Alcoholic in the summer and a tweaker in the winter,"	30.234251	-90.858057	184	2015-03-04 12:58:05	"12:58"
2015-03-04	"ALCOHOLIC"	"@mnmlstlife of course, he's alcoholic @MeinWalkabout"	46.048286	14.517921	933	2015-03-04 13:10:09	"13:10"
2015-03-04	"ALCOHOLIC"	"Is it bad that I want an alcoholic beverage this early?"	29.701982	-95.516455	3310	2015-03-04 13:43:35	"13:43"
2015-03-04	"ALCOHOLIC"	"Hayy  (with Desi, Dyahjulia, and Lita at De' Lande Alcoholic Coffee Bar) [pic]  https://t.co/QvjkzAEICH"	-8.69991	115.17738	529	2015-03-04 13:47:00	"13:47"
2015-03-04	"ALCOHOLIC"	"\"Writing resume\" extremely proficient in intake of alcoholic beverages, professional hand eye skills even when vision blurry."	38.793718	-97.638046	660	2015-03-04 13:51:08	"13:51"
2015-03-04	"ALCOHOLIC"	"@starkid_tristan @Smashley63945 are they alcoholic?!"	40.76959	-73.926555	1176	2015-03-04 13:53:43	"13:53"
2015-03-04	"ALCOHOLIC"	"Quote of the day \"I'm not an alcoholic, I'm an Australian\" Orange is the New Black."	38.568764	-75.570999	48	2015-03-04 14:01:40	"14:01"
2015-03-04	"ALCOHOLIC"	"@coltcumms69 You alcoholic smh"	41.115668	-85.111851	520	2015-03-04 14:19:08	"14:19"
2015-03-04	"ALCOHOLIC"	"Happy 21st to my badass, alcoholic &amp; freaking awesome cool friend @foryoublue94"	40.046345	-83.148934	713	2015-03-04 14:20:59	"14:20"
2015-03-04	"ALCOHOLIC"	"@canyouchilll: As soon as the bottles were purchased and in my hand I was ready to leave alcoholic"	29.616519	-82.36452	847	2015-03-04 14:22:24	"14:22"
2015-03-04	"ALCOHOLIC"	"you like 1800, then you like lighter fluid. &amp; most likely an alcoholic."	42.511348	-83.372635	1460	2015-03-04 14:23:54	"14:23"
2015-03-04	"ALCOHOLIC"	"@_ImTyght: I'm a alcoholic to an extent you say EVERCLEAR imma cry like a bitch and sober up  bitch ima make you take 3 shots now"	32.662359	-97.073534	4673	2015-03-04 14:29:44	"14:29"
2015-03-04	"ALCOHOLIC"	"My Alcoholic Friends by The Dresden Dolls is #nowplaying in Devil's Advocate, Minneapolis.  Download it now at http://t.co/USZ6BXB8k7"	44.976564	-93.272008	732	2015-03-04 14:33:24	"14:33"
2015-03-04	"ALCOHOLIC"	"@Lowkey_Beezy #alcoholic"	36.584061	-82.161728	614	2015-03-04 14:33:30	"14:33"
2015-03-04	"ALCOHOLIC"	"Sesuaikanlah sama porsi, semumpung awal bulan..  I Am an Alcoholic by NOFX (with Rame at BS Brother Skatepark)  https://t.co/U3W6xxcGQM"	0.33601	101.02326	3199	2015-03-04 15:10:57	"15:10"
2015-03-04	"ALCOHOLIC"	"Things that make me an alcoholic; where the beers are cheaper than water. http://t.co/ihJDt3qxwq"	51.897748	8.98406	1039	2015-03-04 15:34:02	"15:34"
2015-03-04	"ALCOHOLIC"	"This job is going to make me an alcoholic"	46.864843	-96.8989	144	2015-03-04 15:54:46	"15:54"
2015-03-04	"ALCOHOLIC"	"All I know is imma hit the wall if i gotta see another one of mom's alcoholic fits"	42.261263	-88.3689	260	2015-03-04 16:21:06	"16:21"
2015-03-04	"ALCOHOLIC"	"\"She told me she was an ex-alcoholic &amp; her husband was an ex-cocaine dealer\" \"NO SHIT! Those people are manipulative..it all makes sense!\""	42.269086	-85.61778	130	2015-03-04 16:24:14	"16:24"
2015-03-04	"ALCOHOLIC"	"\"She told me she's an ex-alcoholic &amp; her husband is an ex-cocaine dealer\" \"OH MY GOD! Those people are manipulative..it all makes sense!\""	42.269363	-85.618078	130	2015-03-04 16:24:47	"16:24"
2015-03-04	"ALCOHOLIC"	"@93Ethan it's just like non alcoholic beer"	44.85591	-92.622796	241	2015-03-04 16:31:43	"16:31"
2015-03-04	"ALCOHOLIC"	"\"@Pulane_M_: \"@Ona_Peteke: Drinks!!!!\"\"lol non alcoholic"	-26.11068	28.075818	1428	2015-03-04 16:36:51	"16:36"
2015-03-04	"ALCOHOLIC"	"@AlexTBaker you've become an alcoholic since I last saw you then?"	52.327892	0.846449	165	2015-03-04 16:48:43	"16:48"
2015-03-04	"ALCOHOLIC"	"; I swear I'm not an alcoholic  http://t.co/J8uMPhLDjT"	39.105274	-77.056662	2905	2015-03-04 16:56:31	"16:56"
2015-03-04	"ALCOHOLIC"	"Time for a glass of something alcoholic! @CaviarHouse @Gatwick_Airport #foodie #luxury #travel http://t.co/KCUYr0zXil"	51.160253	-0.179079	4810	2015-03-04 17:13:38	"17:13"
2015-03-04	"ALCOHOLIC"	"@Jo_Marie1980 and yes..it is my birthday away time..I've already had 3 alcoholic beverages..i intend on being a little drunk..lol..x x"	27.968364	34.398983	293	2015-03-04 17:16:40	"17:16"
2015-03-04	"ALCOHOLIC"	"@dchillysauce same as non alcoholic beer.  #Useless"	36.243959	-115.049709	3159	2015-03-04 17:25:03	"17:25"
2015-03-04	"ALCOHOLIC"	"My bank statement details just say - booze stop all the way down. Swear i aint an alcoholic"	52.681914	-1.914002	168	2015-03-04 17:25:37	"17:25"
2015-03-04	"ALCOHOLIC"	"@FeliciaRaeanne alcoholic."	29.639555	-98.461285	350	2015-03-04 17:30:40	"17:30"
2015-03-04	"ALCOHOLIC"	"Dry alcoholic flavour. Very nice. - Drinking an 8-Ball Rye IPA by @BeavertownBeer @ Southowram   http://t.co/dLrTvlEzba #photo"	53.7083	-1.82788	246	2015-03-04 17:44:27	"17:44"
2015-03-04	"ALCOHOLIC"	"@PridefulShip She places two shot glasses on the table and begins pouring the alcoholic contents into them. \"We shall see~\""	36.11003	-115.141575	102	2015-03-04 18:22:53	"18:22"
2015-03-04	"ALCOHOLIC"	"Sitting at starbucks next to some bitch on the phone talking about her \"stereotypical alcoholic marine boyfriend\""	40.769013	-73.98231	102	2015-03-04 18:30:32	"18:30"
2015-03-04	"ALCOHOLIC"	"\"@UberFacts: The darker the color of the alcoholic drink, the worse your hangover will be.\" @stephdouu my point"	41.519485	-83.65948	1618	2015-03-04 18:41:34	"18:41"
2015-03-04	"ALCOHOLIC"	"#lazy doesn't discriminate. #alwaysdeliver #alcoholic #whiskey #cask #SF @ Cask https://t.co/B09WpGO7NF"	37.78755	-122.403268	6	2015-03-04 18:41:48	"18:41"
2015-03-04	"ALCOHOLIC"	"My name is _____, and I'm an alcoholic. (Not for real, but what else do you call this?)"	42.729504	-84.462558	236	2015-03-04 18:45:39	"18:45"
2015-03-04	"ALCOHOLIC"	"PSA : Eileen is no longer a consumer of alcoholic beverages, including fireball &amp; whiskey. http://t.co/JJUXRZmpuq"	40.787305	-73.836048	403	2015-03-04 18:45:46	"18:45"
2015-03-04	"ALCOHOLIC"	"@PaulmdMurray I would but sadly I'm a fat alcoholic that saves no money whatsoever and doesn't get paid till tomorrow."	52.861009	-6.554989	358	2015-03-04 19:00:14	"19:00"
2015-03-04	"ALCOHOLIC"	"Working at a liquor store and getting discounts is always wonderful. Future alcoholic problems."	42.154387	-71.245779	146	2015-03-04 19:19:23	"19:19"
2015-03-04	"ALCOHOLIC"	"@LazyJ044 @MayULive307 1/2 Irish +1/2 Japanese = a very polite alcoholic. Nice to meet you too."	41.131701	-75.348708	765	2015-03-04 19:24:11	"19:24"
2015-03-04	"ALCOHOLIC"	"Today's show was so empowering if you know ,live,or work with an alcoholic.  Isn't it... https://t.co/6kmOUwxs9J http://t.co/4rYIyWJXgl"	41.266093	-95.985259	163	2015-03-04 19:26:06	"19:26"
2015-03-04	"ALCOHOLIC"	"#coke (Non) alcoholic drinks  #cheers @ All Star Lanes Westfield Stratford https://t.co/kwn9OSmcuU"	51.542761	-0.007295	300	2015-03-04 19:39:07	"19:39"
2015-03-04	"ALCOHOLIC"	"@Beedagal being in Jozi the past wkend turned me into n alcoholic! I literally drank like a fish n pitty enough I wsnt even getting drunk."	-23.88151	29.44365	364	2015-03-04 19:49:13	"19:49"
2015-03-04	"ALCOHOLIC"	"If i wasnt such a god damn fucking alcoholic i would have a much nicer body."	42.278631	-83.215124	394	2015-03-04 20:08:54	"20:08"
2015-03-04	"ALCOHOLIC"	"@NurseRatchets @pluggedinpete The mom was probably alcoholic and on drugs too."	33.494476	-112.401814	379	2015-03-04 20:12:19	"20:12"
2015-03-04	"ALCOHOLIC"	"Current addict or alcoholic, practicing, currently, as if by profession or trade. Practicing acting like it's not something they'd prefer"	34.100173	-118.298743	80	2015-03-04 20:24:35	"20:24"
2015-03-04	"ALCOHOLIC"	"I really need some type of a alcoholic beverage right now"	36.438918	-77.098225	1088	2015-03-04 20:32:10	"20:32"
2015-03-04	"ALCOHOLIC"	"Enjoying a alcoholic beverage after the #RAD15 conference! @MemeTooze http://t.co/QoIcdsR90k"	53.37309	-1.482212	332	2015-03-04 20:37:27	"20:37"
2015-03-04	"ALCOHOLIC"	"@g00dwinter alcoholic cow"	50.799797	0.063512	184	2015-03-04 20:40:36	"20:40"
2015-03-04	"ALCOHOLIC"	"Copped! RT @Marcus_Supreme: What kinda alcoholic shit is this http://t.co/8ZrXjGo8Mo"	33.612429	-84.474932	1068	2015-03-04 20:44:18	"20:44"
2015-03-04	"ALCOHOLIC"	"The Indiana Alcohol and Tobacco Commission announced it will allow alcoholic beverage sales to continue until 4 a.m. Sunday"	41.068499	-85.137871	115	2015-03-04 20:45:10	"20:45"
2015-03-04	"ALCOHOLIC"	"Mary Jane is a bit of an alcoholic though #BeingMaryJane"	52.610828	-1.126133	763	2015-03-04 20:58:42	"20:58"
2015-03-04	"ALCOHOLIC"	".@twolinepass *searches for comeback* *returns to alcoholic beverage for comfort*"	42.340564	-72.519736	532	2015-03-04 21:14:27	"21:14"
2015-03-04	"ALCOHOLIC"	"I get feeling bad for a guy about being an alcoholic but he's put himself behind the wheel and gotten caught at least twice. No pity from me"	42.7415	-84.616352	17	2015-03-04 21:36:22	"21:36"
2015-03-04	"ALCOHOLIC"	"It's hilarious if you guys understand that Chrissy is underage and I'm borderline alcoholic #prevtweet"	27.26504	-82.552972	1122	2015-03-04 21:39:04	"21:39"
2015-03-04	"ALCOHOLIC"	"I'm not an alcoholic if I'm not in denial right?"	33.918004	-118.010532	117	2015-03-04 21:44:26	"21:44"
2015-03-04	"ALCOHOLIC"	"just made myself sound like an alcoholic"	56.017022	-4.710744	948	2015-03-04 22:10:10	"22:10"
2015-03-04	"ALCOHOLIC"	"You'd swear liam is an alcoholic and is falling around drunk during concerts and constantly throwing up"	52.852447	-8.151896	151	2015-03-04 22:14:37	"22:14"
2015-03-04	"ALCOHOLIC"	"@firstaidshotLA even when I was drinking I RARELY HAD a hangover because I RARELY ORDERED alcoholic DRINKS with sweet SYRUPY STICKY MIXERS."	34.090387	-118.312904	323	2015-03-04 22:23:15	"22:23"
2015-03-04	"ALCOHOLIC"	"guess who's on their way home!! the alcoholic herself http://t.co/VBA5qsukMh"	41.675042	-81.312978	540	2015-03-04 22:27:34	"22:27"
2015-03-04	"ALCOHOLIC"	"@RossSimp might see you about 10 I think lad. You know what the alcoholic does to my body"	53.426562	-2.894392	420	2015-03-04 22:29:12	"22:29"
2015-03-04	"ALCOHOLIC"	"@Real_Liam_Payne we love you and we know you're no alcoholic band member. xx Keep your head up!"	34.322266	-118.457545	111	2015-03-04 22:31:14	"22:31"
2015-03-04	"ALCOHOLIC"	"I just want to drink my life away. Like I'm not an alcoholic but I just love wine #wine"	53.373115	-3.057489	333	2015-03-04 22:32:01	"22:32"
2015-03-04	"ALCOHOLIC"	"Don't worry, it's non-alcoholic  #SuccessintheCity @ Liuna Station https://t.co/en7HbkJIMR"	43.26583	-79.86477	374	2015-03-04 22:35:58	"22:35"
2015-03-04	"ALCOHOLIC"	"Always wondering if @PFH_Vodka8 last name is Vodka or is he an alcoholic?"	36.072749	-96.765808	844	2015-03-04 22:40:04	"22:40"
2015-03-04	"ALCOHOLIC"	"This alcoholic on intervention looks EXACTLY like Jen"	42.912276	-82.605421	731	2015-03-04 22:45:07	"22:45"
2015-03-04	"ALCOHOLIC"	"7 days is a long time to be sober for an alcoholic. Congratulations on one week of sobriety!  I will support you along the way!"	33.902052	-84.47687	282	2015-03-04 22:46:23	"22:46"
2015-03-04	"ALCOHOLIC"	"@Jose_Quayvo  you gone be a alcoholic lol jesus"	33.295672	-84.282363	1424	2015-03-04 23:02:41	"23:02"
2015-03-04	"ALCOHOLIC"	"@JustinMohr88 #1) dont tell my gf you love her. #2) happy birthday you fucking alcoholic. Hopefully we can chill this weekend"	39.129444	-76.598405	608	2015-03-04 23:07:57	"23:07"
2015-03-04	"ALCOHOLIC"	"@Jose_Quayvo Mhhm the alcoholic excuses lol"	33.295751	-84.282623	1424	2015-03-04 23:08:45	"23:08"
2015-03-04	"ALCOHOLIC"	"If you have a cracked phone screen, I automatically assume you're an alcoholic"	33.794616	-79.010721	469	2015-03-04 23:08:53	"23:08"
2015-03-04	"ALCOHOLIC"	"This weekend is going to be the first weekend im not drinking alcohol/going out since July 2014. Am i an alcoholic?"	53.225485	-4.142467	246	2015-03-04 23:17:34	"23:17"
2015-03-04	"ALCOHOLIC"	"my dad just told me I'm 21 year old alcoholic"	34.989445	-114.582519	213	2015-03-04 23:18:30	"23:18"
2015-03-04	"ALCOHOLIC"	"Alcoholic  RT @Double_Dini: Wine. Wine. Wine."	-25.848401	28.19988	1015	2015-03-04 23:22:49	"23:22"
2015-03-04	"ALCOHOLIC"	"Baikal forever :))))) - Drinking an Alcoholic Dandelion &amp; Burdock by Hooper's @ Rampant's White House   http://t.co/2bfeYEK3Gm #photo"	51.4038	-0.451931	37	2015-03-04 23:27:09	"23:27"
2015-03-04	"ALCOHOLIC"	"I'm definitely going to have an alcoholic step sister now she's turned 18"	52.983247	-2.148319	254	2015-03-04 23:30:14	"23:30"
2015-03-04	"ALCOHOLIC"	"First legal insta as a functioning alcoholic   #tumbled #butnotattumble @ Kingston, Ontario https://t.co/nPl94214hI"	44.233333	-76.5	386	2015-03-04 23:32:21	"23:32"
2015-03-04	"ALCOHOLIC"	"\"@UberFacts: People who work long hours tend to drink more than those who keep lighter hours.\" I must be an alcoholic then"	51.530481	-0.624559	298	2015-03-04 23:33:41	"23:33"
